id,placeID,hours,days
1078,132751,11:00-23:30;,Sat;
1079,132751,11:00-23:30;,Sun;
1080,132752,07:00-15:00;,Mon;Tue;Wed;Thu;Fri;
1081,132752,07:00-15:00;,Sat;
1082,132752,00:00-00:00;,Sun;
1083,132753,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1084,132753,07:30-23:30;,Sat;
1085,132753,07:30-23:30;,Sun;
1086,132754,08:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1087,132754,08:00-20:00;,Sat;
1088,132754,08:00-18:00;,Sun;
1089,132755,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1090,132755,00:00-23:30;,Sat;
1091,132755,00:00-23:30;,Sun;
1092,132756,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1093,132756,08:00-23:30;,Sat;
1094,132756,08:00-23:30;,Sun;
1095,132757,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1096,132757,17:00-23:30;,Sat;
1097,132757,17:00-23:30;,Sun;
1098,132758,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1099,132758,09:00-22:00;,Sat;
1100,132758,09:00-22:00;,Sun;
1101,132759,12:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1102,132759,12:00-22:00;,Sat;
1103,132759,12:00-22:00;,Sun;
1104,132760,06:00-03:00;,Mon;Tue;Wed;Thu;Fri;
1105,132760,00:00-23:30;,Sat;
1106,132760,00:00-23:30;,Sun;
1107,132761,11:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1108,132761,10:00-21:00;,Sat;
1109,132761,11:00-21:00;,Sun;
1110,132762,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1111,132762,19:00-23:30;,Sat;
1112,132762,19:00-23:30;,Sun;
1113,132766,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1114,132766,00:00-23:30;,Sat;
1115,132766,00:00-23:30;,Sun;
1116,132767,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1117,132767,14:00-23:30;,Sat;
1118,132767,12:30-23:30;,Sun;
1119,132768,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1120,132768,10:00-18:00;,Sat;
1121,132768,10:00-19:00;,Sun;
1122,132769,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1123,132769,16:30-22:30;,Sat;
1124,132769,07:00-13:30;,Sun;
1125,132770,12:00-18:30;,Mon;Tue;Wed;Thu;Fri;
1126,132770,00:00-23:30;,Sat;
1127,132770,00:00-23:30;,Sun;
1128,132771,10:30-19:30;,Mon;Tue;Wed;Thu;Fri;
1129,132771,10:00-19:00;,Sat;
1130,132771,09:00-20:00;,Sun;
1131,132772,17:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1132,132772,12:00-23:00;,Sat;
1133,132772,00:00-23:30;,Sun;
1134,132773,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1135,132773,10:00-13:00;,Sat;
1136,132773,10:00-13:00;,Sun;
1137,132774,07:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1138,132774,07:00-22:00;,Sat;
1139,132774,07:00-22:00;,Sun;
1140,132775,20:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1141,132775,20:00-23:30;,Sat;
1142,132775,20:00-23:30;,Sun;
1143,132776,13:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1144,132776,13:00-17:00;,Sat;
1145,132776,00:00-23:30;,Sun;
1146,132777,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1147,132777,00:00-23:30;,Sat;
1148,132777,00:00-23:30;,Sun;
1149,132778,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1150,132778,00:00-23:30;,Sat;
1151,132778,00:00-23:30;,Sun;
1152,132779,07:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1153,132779,07:00-20:00;,Sat;
1154,132779,00:00-23:30;,Sun;
1155,132780,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1156,132780,00:00-23:30;,Sat;
1157,132780,00:00-23:30;,Sun;
1158,132781,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1159,132781,00:00-23:30;,Sat;
1160,132781,00:00-23:30;,Sun;
1161,132782,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1162,132782,10:00-18:00;,Sat;
1163,132782,10:00-18:00;,Sun;
1164,132783,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1165,132783,11:00-23:30;,Sat;
1166,132783,11:00-23:30;,Sun;
1167,132784,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1168,132784,14:00-23:30;,Sat;
1169,132784,14:00-23:30;,Sun;
1170,132785,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1171,132785,14:00-23:30;,Sat;
1172,132785,14:00-23:30;,Sun;
1173,132786,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1174,132786,09:00-23:30;,Sat;
1175,132786,09:00-23:30;,Sun;
1176,132787,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1177,132787,14:00-23:30;,Sat;
1178,132787,14:00-23:30;,Sun;
1179,132788,14:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1180,132788,14:00-23:00;,Sat;
1181,132788,14:00-23:00;,Sun;
1182,132789,11:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1183,132789,11:00-19:00;,Sat;
1184,132789,11:00-19:00;,Sun;
1185,132790,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1186,132790,14:00-23:30;,Sat;
1187,132790,14:00-23:30;,Sun;
1188,132791,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1189,132791,09:00-23:30;,Sat;
1190,132791,09:00-23:30;,Sun;
1191,132792,09:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1192,132792,09:00-23:00;,Sat;
1193,132792,09:00-23:00;,Sun;
1194,132793,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1195,132793,10:00-23:00;,Sat;
1196,132793,10:00-23:00;,Sun;
1197,132794,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1198,132794,00:00-23:30;,Sat;
1199,132794,00:00-23:30;,Sun;
1200,132795,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1201,132795,09:00-23:30;,Sat;
1202,132795,09:00-23:30;,Sun;
1203,132796,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1204,132796,00:00-23:30;,Sat;
1205,132796,00:00-23:30;,Sun;
1206,132797,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1207,132797,10:00-23:30;,Sat;
1208,132797,10:00-23:30;,Sun;
1209,132798,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1210,132798,00:00-23:30;,Sat;
1211,132798,00:00-23:30;,Sun;
1212,132799,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1213,132799,10:30-23:30;,Sat;
1214,132799,11:30-23:30;,Sun;
1215,132801,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1216,132801,13:30-23:30;,Sat;
1217,132801,13:00-23:30;,Sun;
1218,132802,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1219,132802,09:30-23:30;,Sat;
1220,132802,09:30-23:30;,Sun;
1221,132803,11:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1222,132803,11:30-23:30;,Sat;
1223,132803,11:30-23:30;,Sun;
1224,132804,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1225,132804,00:00-23:30;,Sat;
1226,132804,00:00-23:30;,Sun;
1227,132805,09:00-19:00;,Sat;
1228,132805,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1229,132805,09:00-19:00;,Sun;
1230,132806,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1231,132806,00:00-23:30;,Sat;
1232,132806,00:00-23:30;,Sun;
1233,132807,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1234,132807,00:00-23:30;,Sat;
1235,132807,00:00-23:30;,Sun;
1236,132808,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1237,132808,00:00-23:30;,Sat;
1238,132808,00:00-23:30;,Sun;
1239,132809,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1240,132809,00:00-23:30;,Sat;
1241,132809,00:00-23:30;,Sun;
1242,132810,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1243,132810,00:00-23:30;,Sat;
1244,132810,00:00-23:30;,Sun;
1245,132811,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1246,132811,00:00-23:30;,Sat;
1247,132811,00:00-23:30;,Sun;
1248,132812,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1249,132812,00:00-23:30;,Sat;
1250,132812,00:00-23:30;,Sun;
1251,132813,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1252,132813,00:00-23:30;,Sat;
1253,132813,00:00-23:30;,Sun;
1254,132815,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1255,132815,00:00-23:30;,Sat;
1256,132815,00:00-23:30;,Sun;
1257,132816,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1258,132816,00:00-23:30;,Sat;
1259,132816,00:00-23:30;,Sun;
1260,132817,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1261,132817,00:00-23:30;,Sat;
1262,132817,00:00-23:30;,Sun;
1263,132818,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1264,132818,00:00-23:30;,Sat;
1265,132818,00:00-23:30;,Sun;
1266,132819,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1267,132819,00:00-23:30;,Sat;
1268,132819,00:00-23:30;,Sun;
1269,132820,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1270,132820,00:00-23:30;,Sat;
1271,132820,00:00-23:30;,Sun;
1272,132821,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1273,132821,00:00-23:30;,Sat;
1274,132821,00:00-23:30;,Sun;
1275,132822,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1276,132822,00:00-23:30;,Sat;
1277,132822,00:00-23:30;,Sun;
1278,132823,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1279,132823,00:00-23:30;,Sat;
1280,132823,00:00-23:30;,Sun;
1281,132824,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1282,132824,00:00-23:30;,Sat;
1283,132824,00:00-23:30;,Sun;
1284,132825,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;
1285,132825,09:00-12:00;,Sat;
1286,132825,09:00-12:00;,Sun;
1287,132826,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1288,132826,00:00-23:30;,Sat;
1289,132826,00:00-23:30;,Sun;
1290,132827,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1291,132827,00:00-23:30;,Sat;
1292,132827,00:00-23:30;,Sun;
1293,132828,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1294,132828,00:00-23:30;,Sat;
1295,132828,00:00-23:30;,Sun;
1296,132829,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1297,132829,00:00-23:30;,Sat;
1298,132829,00:00-23:30;,Sun;
1299,132830,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1300,132830,00:00-23:30;,Sat;
1301,132830,00:00-23:30;,Sun;
1302,132831,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1303,132831,00:00-23:30;,Sat;
1304,132831,00:00-23:30;,Sun;
1305,132832,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1306,132832,00:00-23:30;,Sat;
1307,132832,00:00-23:30;,Sun;
1308,132833,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1309,132833,00:00-23:30;,Sat;
1310,132833,00:00-23:30;,Sun;
1311,132834,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;
1312,132834,00:00-23:30;,Sat;
1313,132834,00:00-23:30;,Sun;
1314,132835,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1315,132835,00:00-23:30;,Sat;
1316,132835,00:00-23:30;,Sun;
1317,132836,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1318,132836,00:00-23:30;,Sat;
1319,132836,00:00-23:30;,Sun;
1320,132837,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1321,132837,00:00-23:30;,Sat;
1322,132837,00:00-23:30;,Sun;
1323,132838,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1324,132838,00:00-23:30;,Sat;
1325,132838,00:00-23:30;,Sun;
1326,132839,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1327,132839,00:00-23:30;,Sat;
1328,132839,00:00-23:30;,Sun;
1329,132840,07:00-11:00;,Mon;Tue;Wed;Thu;Fri;
1330,132840,07:00-11:00;,Sat;
1331,132840,00:00-00:00;,Sun;
1332,132841,12:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1333,132841,12:00-18:00;,Sat;
1334,132841,12:00-18:00;,Sun;
1335,132842,19:00-04:00;,Mon;Tue;Wed;Thu;Fri;
1336,132842,19:00-04:00;,Sat;
1337,132842,19:00-12:00;,Sun;
1338,132843,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1339,132843,00:00-23:30;,Sat;
1340,132843,00:00-23:30;,Sun;
1341,132844,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1342,132844,00:00-23:30;,Sat;
1343,132844,00:00-23:30;,Sun;
1344,132845,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1345,132845,19:30-23:30;,Sat;
1346,132845,19:30-23:30;,Sun;
1347,132846,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1348,132846,08:00-23:30;,Sat;
1349,132846,08:00-23:30;,Sun;
1350,132847,20:00-01:30;,Mon;Tue;Wed;Thu;Fri;
1351,132847,20:00-01:30;,Sat;
1352,132847,20:00-01:30;,Sun;
1353,132848,17:30-01:30;,Mon;Tue;Wed;Thu;Fri;
1354,132848,17:30-01:30;,Sat;
1355,132848,17:30-01:30;,Sun;
1356,132849,14:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1357,132849,14:00-21:00;,Sat;
1358,132849,14:00-21:00;,Sun;
1359,132850,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1360,132850,08:00-22:00;,Sat;
1361,132850,18:00-22:00;,Sun;
1362,132851,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1363,132851,09:00-22:00;,Sat;
1364,132851,09:00-22:00;,Sun;
1365,132852,18:00-05:30;,Mon;Tue;Wed;Thu;Fri;
1366,132852,18:00-05:30;,Sat;
1367,132852,18:00-04:30;,Sun;
1368,132853,12:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1369,132853,12:00-19:00;,Sat;
1370,132853,00:00-00:00;,Sun;
1371,132854,10:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1372,132854,10:30-22:00;,Sat;
1373,132854,10:30-22:00;,Sun;
1374,132855,10:00-16:30;,Mon;Tue;Wed;Thu;Fri;
1375,132855,10:00-16:30;,Sat;
1376,132855,10:00-16:30;,Sun;
1377,132856,10:30-22:30;,Mon;Tue;Wed;Thu;Fri;
1378,132856,10:30-22:30;,Sat;
1379,132856,10:30-22:30;,Sun;
1380,132857,10:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1381,132857,10:00-22:00;,Sat;
1382,132857,10:00-22:00;,Sun;
1383,132858,18:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1384,132858,18:30-23:30;,Sat;
1385,132858,18:30-23:30;,Sun;
1386,132859,09:30-22:00;,Mon;Tue;Wed;Thu;Fri;
1387,132859,09:30-22:00;,Sat;
1388,132859,09:30-22:00;,Sun;
1389,132860,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1390,132860,10:00-23:00;,Sat;
1391,132860,10:00-23:00;,Sun;
1392,132861,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1393,132861,10:00-23:30;,Sat;
1394,132861,10:00-23:30;,Sun;
1395,132862,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1396,132862,09:30-23:30;,Sat;
1397,132862,09:30-23:30;,Sun;
1398,132863,10:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1399,132863,10:00-22:30;,Sat;
1400,132863,10:00-22:30;,Sun;
1401,132864,20:00-01:00;,Mon;Tue;Wed;Thu;Fri;
1402,132864,20:00-05:00;,Sat;
1403,132864,20:00-03:00;,Sun;
1404,132865,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1405,132865,08:00-23:00;,Sat;
1406,132865,08:00-23:00;,Sun;
1407,132866,09:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1408,132866,09:00-22:00;,Sat;
1409,132866,09:00-22:00;,Sun;
1410,132867,08:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1411,132867,08:00-23:30;,Sat;
1412,132867,08:00-23:30;,Sun;
1413,132868,14:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1414,132868,14:00-02:00;,Sat;
1415,132868,14:00-02:00;,Sun;
1416,132869,10:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1417,132869,10:00-23:00;,Sat;
1418,132869,10:00-23:00;,Sun;
1419,132870,10:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1420,132870,10:30-23:00;,Sat;
1421,132870,10:30-23:00;,Sun;
1422,132871,15:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1423,132871,15:00-23:30;,Sat;
1424,132871,15:00-23:30;,Sun;
1425,132872,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1426,132872,09:30-21:00;,Sat;
1427,132872,00:00-00:00;,Sun;
1428,132873,11:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1429,132873,11:00-22:00;,Sat;
1430,132873,11:00-22:00;,Sun;
1431,132874,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1432,132874,00:00-23:30;,Sat;
1433,132874,00:00-23:30;,Sun;
1434,132875,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1435,132875,00:00-23:30;,Sat;
1436,132875,00:00-23:30;,Sun;
1437,132876,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1438,132876,00:00-23:30;,Sat;
1439,132876,00:00-23:30;,Sun;
1440,132877,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1441,132877,00:00-23:30;,Sat;
1442,132877,00:00-23:30;,Sun;
1443,132878,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1444,132878,00:00-23:30;,Sat;
1445,132878,00:00-23:30;,Sun;
1446,132879,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1447,132879,00:00-23:30;,Sat;
1448,132879,00:00-23:30;,Sun;
1449,132880,11:00-18:30;,Mon;Tue;Wed;Thu;Fri;
1450,132880,10:30-19:00;,Sat;
1451,132880,10:30-19:00;,Sun;
1452,132881,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1453,132881,00:00-23:30;,Sat;
1454,132881,00:00-23:30;,Sun;
1455,132882,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1456,132882,00:00-23:30;,Sat;
1457,132882,00:00-23:30;,Sun;
1458,132883,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1459,132883,00:00-23:30;,Sat;
1460,132883,00:00-23:30;,Sun;
1461,132884,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1462,132884,00:00-23:30;,Sat;
1463,132884,00:00-23:30;,Sun;
1464,132885,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1465,132885,08:00-23:30;,Sat;
1466,132885,08:00-23:30;,Sun;
1467,132886,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1468,132886,08:30-23:30;,Sat;
1469,132886,08:30-23:30;,Sun;
1470,132887,09:00-23:30;,Sat;
1471,132887,08:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1472,132887,10:00-23:30;,Sun;
1473,132888,08:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1474,132888,09:00-19:00;,Sat;
1475,132888,00:00-00:00;,Sun;
1476,132889,10:00-19:00;,Mon;Tue;Wed;Thu;Fri;
1477,132889,12:00-23:30;,Sat;
1478,132889,00:00-23:30;,Sun;
1479,132890,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1480,132890,09:00-20:00;,Sat;
1481,132890,00:00-23:30;,Sun;
1482,132891,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1483,132891,07:00-18:30;,Sat;
1484,132891,10:00-19:00;,Sun;
1485,132892,08:00-20:30;,Mon;Tue;Wed;Thu;Fri;
1486,132892,10:00-20:00;,Sat;
1487,132892,00:00-23:30;,Sun;
1488,132893,07:00-13:00;,Mon;Tue;Wed;Thu;Fri;
1489,132893,10:00-21:00;,Sat;
1490,132893,00:00-23:30;,Sun;
1491,132894,09:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1492,132894,09:00-21:00;,Sat;
1493,132894,11:00-23:30;,Sun;
1494,132895,07:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1495,132895,07:30-23:30;,Sat;
1496,132895,07:30-23:30;,Sun;
1497,132896,06:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1498,132896,06:30-23:30;,Sat;
1499,132896,06:30-23:30;,Sun;
1500,132897,10:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1501,132897,10:00-17:00;,Sat;
1502,132897,00:00-23:30;,Sun;
1503,132898,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1504,132898,00:00-23:30;,Sat;
1505,132898,00:00-23:30;,Sun;
1506,132899,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1507,132899,07:00-23:30;,Sat;
1508,132899,07:00-23:30;,Sun;
1509,132900,13:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1510,132900,13:00-22:00;,Sat;
1511,132900,14:00-22:00;,Sun;
1512,132901,19:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1513,132901,18:00-23:30;,Sat;
1514,132901,18:30-23:30;,Sun;
1515,132902,19:30-02:00;,Mon;Tue;Wed;Thu;Fri;
1516,132902,19:30-02:00;,Sat;
1517,132902,07:30-02:00;,Sun;
1518,132903,14:00-18:30;,Mon;Tue;Wed;Thu;Fri;
1519,132903,14:00-18:30;,Sat;
1520,132903,14:00-18:30;,Sun;
1521,132904,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1522,132904,00:00-23:30;,Sat;
1523,132904,00:00-23:30;,Sun;
1524,132905,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1525,132905,00:00-23:30;,Sat;
1526,132905,00:00-23:30;,Sun;
1527,132906,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1528,132906,00:00-23:30;,Sat;
1529,132906,00:00-23:30;,Sun;
1530,132907,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1531,132907,00:00-23:30;,Sat;
1532,132907,00:00-23:30;,Sun;
1533,132908,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1534,132908,00:00-23:30;,Sat;
1535,132908,00:00-23:30;,Sun;
1536,132909,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1537,132909,00:00-23:30;,Sat;
1538,132909,00:00-23:30;,Sun;
1539,132910,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
1540,132910,08:00-17:00;,Sat;
1541,132910,08:00-17:00;,Sun;
1542,132911,11:00-15:30;,Mon;Tue;Wed;Thu;Fri;
1543,132911,11:00-15:30;,Sat;
1544,132911,00:00-23:30;,Sun;
1545,132912,07:30-14:30;,Mon;Tue;Wed;Thu;Fri;
1546,132912,07:30-14:30;,Sat;
1547,132912,07:30-14:30;,Sun;
1548,132913,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1549,132913,13:00-23:30;,Sat;
1550,132913,13:00-23:30;,Sun;
1551,132914,18:30-23:00;,Mon;Tue;Wed;Thu;Fri;
1552,132914,18:00-23:30;,Sat;
1553,132914,18:00-23:30;,Sun;
1554,132915,07:00-14:00;,Mon;Tue;Wed;Thu;Fri;
1555,132915,07:00-14:30;,Sat;
1556,132915,07:00-14:00;,Sun;
1557,132916,18:00-22:30;,Mon;Tue;Wed;Thu;Fri;
1558,132916,18:00-23:30;,Sat;
1559,132916,16:00-23:30;,Sun;
1560,132917,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1561,132917,09:00-21:00;,Sat;
1562,132917,09:00-18:00;,Sun;
1563,132918,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1564,132918,09:00-18:00;,Sat;
1565,132918,09:00-17:00;,Sun;
1566,132919,09:00-13:00;,Mon;Tue;Wed;Thu;Fri;
1567,132919,09:00-13:00;,Sat;
1568,132919,09:00-12:00;,Sun;
1569,132920,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1570,132920,13:00-23:30;,Sat;
1571,132920,02:00-23:30;,Sun;
1572,132921,01:00-20:30;,Mon;Tue;Wed;Thu;Fri;
1573,132921,01:00-23:30;,Sat;
1574,132921,01:00-23:30;,Sun;
1575,132922,19:00-23:00;,Mon;Tue;Wed;Thu;Fri;
1576,132922,19:00-23:00;,Sat;
1577,132922,19:00-23:00;,Sun;
1578,132923,04:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1579,132923,04:30-23:30;,Sat;
1580,132923,04:30-23:30;,Sun;
1581,132924,10:30-21:00;,Mon;Tue;Wed;Thu;Fri;
1582,132924,10:30-21:00;,Sat;
1583,132924,10:30-21:00;,Sun;
1584,132925,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
1585,132925,09:00-21:00;,Sat;
1586,132925,09:00-21:00;,Sun;
1587,132926,07:00-20:00;,Mon;Tue;Wed;Thu;Fri;
1588,132926,07:00-20:00;,Sat;
1589,132926,07:00-20:00;,Sun;
1590,132927,13:30-23:30;,Mon;Tue;Wed;Thu;Fri;
1591,132927,13:00-23:30;,Sat;
1592,132927,13:00-23:30;,Sun;
1593,132928,06:30-17:00;,Mon;Tue;Wed;Thu;Fri;
1594,132928,00:00-00:00;,Sat;
1595,132928,00:00-00:00;,Sun;
1596,132929,08:00-14:00;,Mon;Tue;Wed;Thu;Fri;
1597,132929,08:00-14:00;,Sat;
1598,132929,08:00-14:00;,Sun;
1599,132930,10:00-14:30;,Mon;Tue;Wed;Thu;Fri;
1600,132930,10:00-14:30;,Sat;
1601,132930,00:00-00:00;,Sun;
1602,132931,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
1603,132931,08:00-22:00;,Sat;
1604,132931,08:00-22:00;,Sun;
1605,132932,11:00-23:30;,Mon;Tue;Wed;Thu;Fri;
1606,132932,10:00-23:30;,Sat;
1607,132932,10:30-20:00;,Sun;
1608,132933,19:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1609,132933,19:00-04:00;,Sat;
1610,132933,19:00-02:00;,Sun;
1611,132934,09:00-18:00;,Mon;Tue;Wed;Thu;Fri;
1612,132934,09:00-18:00;,Sat;
1613,132934,09:00-18:00;,Sun;
1614,132935,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1615,132935,12:00-17:00;,Sat;
1616,132935,12:00-17:00;,Sun;
1617,132936,09:30-16:00;,Mon;Tue;Wed;Thu;Fri;
1618,132936,09:30-16:00;,Sat;
1619,132936,00:00-23:30;,Sun;
1620,132937,21:00-02:00;,Mon;Tue;Wed;Thu;Fri;
1621,132937,21:00-02:00;,Sat;
1622,132937,16:00-23:30;,Sun;
1623,132938,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
1624,132938,11:00-16:00;,Sat;
1625,132938,11:00-16:00;,Sun;
1626,132939,10:00-14:30;,Mon;Tue;Wed;Thu;Fri;
1627,132939,10:00-14:30;,Sat;
1628,132939,00:00-23:30;,Sun;
1629,132940,21:00-01:00;,Mon;Tue;Wed;Thu;Fri;
