id,placeID,latitude,longitude,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,cuisine,parking_lot
754,132986,22.165587,-101.001273,0,0,0,0,0,0,1,0,2,2
755,132992,22.145108,-100.989547,1,3,0,0,0,0,0,0,5,2
756,132993,22.156883,-100.978485,0,0,0,0,0,0,0,0,2,5
757,132994,22.153703,-100.979033,0,0,0,0,0,0,0,0,5,5
758,132995,22.156724,-100.975556,0,0,0,0,0,0,0,0,5,6
759,132996,22.154687,-100.996617,0,0,0,0,2,0,0,0,2,5
760,133000,22.14958,-100.999557,1,3,0,0,2,0,0,0,4,5
761,133007,22.16835,-100.972466,1,3,0,0,2,0,0,0,5,5
762,133008,22.140129,-100.944872,1,0,0,0,1,0,0,0,5,2
763,133009,22.152918,-100.915164,0,0,0,0,0,0,0,0,5,5
764,133010,22.126375,-100.910926,2,3,0,0,0,0,0,0,6,0
765,133014,22.149192,-101.002936,0,0,0,0,0,0,0,0,11,0
766,133020,22.147175,-100.974269,1,3,0,0,2,0,0,0,5,6
767,133026,22.149689,-100.999525,1,3,0,0,2,0,0,0,4,5
768,133027,22.139573,-100.991564,0,0,0,0,0,0,0,0,16,6
769,133028,22.181017,-100.973614,1,0,0,0,2,0,0,0,2,5
770,133029,22.156376,-100.998355,0,0,0,0,2,0,0,0,12,1
771,133030,22.145008,-100.997969,0,3,0,0,2,0,0,0,4,6
772,133031,22.164842,-100.960493,0,0,0,0,0,0,0,0,2,2
773,133032,22.151448,-100.915099,0,0,0,0,0,0,0,0,2,1
774,133033,22.150802,-100.98268,0,4,0,0,0,0,0,0,5,1
775,133034,22.141421,-101.013955,0,4,0,0,0,0,1,0,2,2
776,133035,18.8760113,-99.2198896,0,4,0,0,1,1,0,0,15,5
777,133036,23.7529821,-99.1684341,2,4,0,1,0,0,1,0,4,6
778,133037,22.1497088,-100.9760928,1,1,0,2,0,0,0,1,2,2
779,133038,22.1362534,-100.9335852,0,0,0,1,1,0,0,0,16,5
780,133039,18.9217848,-99.2353499,1,4,0,0,0,1,0,0,4,6
781,133043,23.7523041,-99.1669133,0,2,0,0,1,0,0,1,17,2
782,133047,23.726819,-99.1265059,0,0,0,1,1,0,0,0,5,2
783,133048,23.7309245,-99.1451848,0,0,0,1,1,0,0,0,2,5
784,133049,22.1416471,-100.9927118,0,4,0,1,1,0,0,0,18,5
785,134971,18.9222904,-99.234332,0,4,0,2,1,0,1,0,2,5
786,134972,23.7523648,-99.1652879,0,4,0,1,0,0,1,0,20,2
787,134972,23.7521677,-99.165709,0,4,0,1,1,0,0,1,16,5
788,134973,23.7588052,-99.1651297,0,2,0,1,1,1,1,1,2,2
789,134976,23.7602683,-99.1658646,0,4,0,1,1,1,1,0,2,0
790,134976,23.7529035,-99.165076,0,2,0,1,0,0,1,0,21,0
791,134976,23.7375834,-99.1351318,0,0,0,1,0,0,1,0,7,0
792,134980,23.7529305,-99.1644725,0,0,0,1,1,0,0,0,19,0
793,134981,23.7355234,-99.1295877,0,0,0,1,1,0,0,0,6,0
794,134982,23.7529428,-99.1646791,0,0,0,1,1,0,0,0,12,0
795,134982,23.7525107,-99.1669536,0,0,0,1,1,0,0,0,10,0
796,134983,23.7367977,-99.1342413,0,0,0,1,1,0,0,0,12,0
797,134983,23.7526973,-99.1633594,0,0,0,1,1,0,1,0,10,0
798,134984,23.738212,-99.1519547,0,0,0,1,1,0,0,0,6,0
799,134985,23.7292162,-99.1323571,0,4,0,0,0,0,1,0,2,0
800,134986,23.7324226,-99.1586602,0,0,0,0,1,1,0,1,17,1
801,134988,23.7318602,-99.1504365,0,4,0,2,0,0,0,0,21,0
802,134989,22.1489337,-101.019845,2,3,0,1,0,0,0,0,2,1
803,134990,23.7543569,-99.171288,0,0,1,1,1,0,0,1,12,1
804,134990,23.7527071,-99.1625655,0,4,0,1,0,0,1,0,10,0
805,134997,23.7521965,-99.1666317,0,2,0,1,1,0,0,1,12,0
806,134997,22.1477379,-100.9906163,0,0,0,2,0,0,0,0,20,0
807,134997,22.153324,-101.0195459,0,0,0,2,0,0,0,0,16,0
808,134999,18.9101777,-99.2315438,1,0,0,0,0,0,0,0,3,0
809,135002,18.8820871,-99.1630268,1,2,1,2,0,0,0,1,2,0
810,135003,18.9257734,-99.2326355,0,4,1,2,0,0,1,0,14,1
811,135004,18.8699929,-99.2103195,1,2,0,0,1,0,0,1,12,0
812,135004,22.1473922,-100.983092,0,0,0,1,1,0,0,1,10,1
813,135005,22.1508494,-100.9397522,0,0,0,1,1,0,0,0,2,1
814,135007,22.156469,-100.98554,0,4,1,0,1,0,0,0,12,1
815,135007,22.1262926,-100.9007764,0,0,0,0,0,0,0,0,10,2
816,135007,22.1422732,-100.9426537,0,2,1,0,1,0,0,1,2,2
817,135008,22.1443365,-100.9373825,0,0,0,0,1,0,0,1,11,1
818,135018,22.136872,-100.9345736,0,4,0,1,1,0,0,0,2,1
819,135019,22.1378633,-100.9383273,1,0,0,1,0,0,0,0,12,0
820,135020,22.1513782,-100.9746337,1,0,0,1,1,0,0,0,12,0
821,135020,22.1312917,-100.9371941,0,0,0,1,1,0,0,0,2,2
822,135021,22.1480965,-101.0173023,0,4,0,1,0,0,1,0,22,2
823,135022,22.1506429,-100.9870148,1,0,1,1,2,0,0,0,2,0
824,135025,22.1412198,-100.9313107,0,4,0,1,0,0,0,0,2,0
825,135026,22.1412384,-100.9239252,0,4,0,0,0,0,0,0,12,2
826,135026,22.1430781,-100.9354788,0,4,0,0,1,0,0,0,10,1
827,135027,22.1735955,-100.9946027,0,4,0,2,0,0,0,0,2,2
828,135028,22.1499013,-100.9937793,1,3,0,0,2,0,1,1,2,2
829,135029,22.1353639,-100.9349477,0,0,0,1,1,0,0,0,12,2
830,135029,22.1395776,-101.0278863,0,0,0,1,1,0,0,0,10,2
831,135030,22.1795169,-100.9584358,0,0,0,1,1,0,0,0,20,1
832,135030,22.150305,-100.9891337,1,3,1,1,1,1,0,1,16,0
833,135031,22.1511348,-100.9823115,0,2,2,1,0,0,0,0,19,2
834,135032,22.1534997,-100.976243,1,4,0,1,0,0,0,0,16,0
835,135032,22.1500193,-100.9799203,2,3,0,1,1,1,0,0,11,0
836,135034,22.1544736,-100.9858091,0,4,1,1,1,0,0,0,3,2
837,135035,22.1603808,-100.9880447,0,4,0,2,0,0,1,0,6,1
838,135036,22.147622,-101.0102749,1,0,0,1,1,0,1,0,12,1
839,135037,22.1449787,-101.0056829,0,0,0,1,1,1,1,0,2,1
840,135039,18.940828,-99.215426,2,3,0,1,2,0,0,0,19,1
841,135041,18.916654,-99.22711,0,0,0,0,1,0,0,0,12,1
842,135041,18.948657,-99.235361,2,3,0,0,2,0,0,0,16,0
843,135042,18.928798,-99.239513,1,0,2,0,2,0,0,0,14,0
844,135043,18.932725,-99.225211,1,0,0,0,0,0,0,0,22,1
845,135043,18.936683,-99.247366,1,3,1,0,2,0,0,0,33,1
846,135044,18.923429,-99.216413,1,1,0,0,0,0,1,0,14,2
847,135046,18.915421,-99.184871,0,0,0,0,0,0,0,0,22,1
848,135048,18.870565,-99.226938,0,0,0,0,0,0,0,0,12,2
849,135049,18.941859,-99.241927,1,0,0,1,0,0,1,0,19,0
850,135052,18.91061,-99.169539,0,0,0,0,0,0,1,0,12,1
851,135052,18.917441,-99.165945,0,0,0,0,1,0,0,0,10,0
852,135053,18.869347,-99.209944,0,0,0,0,0,0,0,0,16,1
853,135053,18.859803,-99.222164,2,2,0,1,0,0,0,1,22,1
854,135053,18.875011,-99.159422,0,0,0,1,1,0,0,0,33,1
855,135054,18.933537,-99.222497,0,4,0,0,1,0,1,0,19,0
856,135055,22.14955,-100.97797,0,0,0,0,0,0,0,0,2,1
857,135056,22.148665,-101.001273,2,0,0,0,2,0,0,0,12,0
858,135057,22.147145,-100.974494,1,0,0,0,0,0,0,0,12,0
859,135058,22.146658,-100.987219,1,0,0,0,0,0,0,0,33,0
860,135059,22.14788,-100.989472,0,0,0,0,0,1,0,0,12,0
861,135060,22.152481,-100.973486,1,3,0,0,0,0,0,0,19,0
862,135061,22.14161,-100.973142,0,3,0,0,0,0,0,0,11,4
863,135069,22.140517,-101.021422,0,0,0,0,0,0,0,0,12,1
864,135071,22.145813,-101.018032,0,3,0,0,2,0,0,0,12,0
865,135071,22.155651,-100.977767,0,3,0,0,0,0,0,0,10,1
866,135072,22.145893,-100.97487,0,3,0,0,1,0,0,0,3,0
867,135073,22.135617,-100.969709,1,0,0,0,2,0,0,0,12,1
868,135073,22.15106,-100.977659,1,0,0,0,0,0,0,0,10,0
869,135074,22.159357,-100.973411,0,0,0,0,0,0,0,0,11,0
870,135075,22.185756,-100.944518,0,0,0,0,0,0,0,0,19,0
871,135079,22.141848,-100.997475,0,0,0,0,0,0,0,0,14,0
872,135085,22.151189,-100.98179,1,0,1,0,2,0,0,0,22,1
873,135086,22.141282,-101.002958,0,0,0,0,0,0,0,0,7,0
874,135086,22.150921,-100.993828,1,3,0,0,2,0,0,0,22,0
875,135088,22.142017,-100.999246,1,0,0,0,2,0,0,0,16,0
876,135089,22.135011,-101.0286,0,0,0,0,0,0,0,0,19,0
877,135090,22.174887,-100.970825,1,0,0,0,2,0,0,0,2,1
878,135091,22.151189,-100.977058,0,3,0,0,1,0,0,0,3,0
879,135091,22.150981,-100.977412,2,0,0,0,2,0,0,0,32,0
880,135092,22.178931,-101.012861,0,3,0,0,2,0,0,0,16,1
881,135092,22.140626,-100.915657,0,0,0,0,2,0,0,0,2,0
882,135093,22.148854,-101.008472,0,3,0,0,2,0,0,0,2,1
883,135094,22.145992,-100.955118,1,3,0,0,0,0,0,0,2,0
884,135097,22.165587,-101.001273,0,0,0,0,0,0,1,0,20,0
885,135097,22.145108,-100.989547,1,3,0,0,0,0,0,0,16,1
886,135097,22.156883,-100.978485,0,0,0,0,0,0,0,0,11,0
887,135097,22.153703,-100.979033,0,0,0,0,0,0,0,0,30,0
888,135097,22.156724,-100.975556,0,0,0,0,0,0,0,0,31,0
889,135097,22.154687,-100.996617,0,0,0,0,2,0,0,0,2,0
890,135098,22.14958,-100.999557,1,3,0,0,2,0,0,0,28,0
891,135098,22.16835,-100.972466,1,3,0,0,2,0,0,0,17,0
892,135098,22.140129,-100.944872,1,0,0,0,1,0,0,0,18,0
893,135098,22.152918,-100.915164,0,0,0,0,0,0,0,0,25,0
894,135099,22.126375,-100.910926,2,3,0,0,0,0,0,0,26,0
895,135099,22.149192,-101.002936,0,0,0,0,0,0,0,0,23,0
896,135099,22.147175,-100.974269,1,3,0,0,2,0,0,0,17,0
897,135099,22.149689,-100.999525,1,3,0,0,2,0,0,0,27,0
898,135099,22.139573,-100.991564,0,0,0,0,0,0,0,0,25,0
899,135099,22.181017,-100.973614,1,0,0,0,2,0,0,0,29,0
900,135100,22.156376,-100.998355,0,0,0,0,2,0,0,0,2,0
901,135100,22.145008,-100.997969,0,3,0,0,2,0,0,0,25,0
902,135101,22.164842,-100.960493,0,0,0,0,0,0,0,0,2,0
903,135101,22.151448,-100.915099,0,0,0,0,0,0,0,0,25,0
904,135102,22.150802,-100.98268,0,4,0,0,0,0,0,0,18,0
905,135102,22.141421,-101.013955,0,4,0,0,0,0,1,0,2,0
906,135102,18.8760113,-99.2198896,0,4,0,0,1,1,0,0,25,0
907,135103,23.7529821,-99.1684341,2,4,0,1,0,0,1,0,7,2
908,135103,22.1497088,-100.9760928,1,1,0,2,0,0,0,1,23,2
909,135103,22.1362534,-100.9335852,0,0,0,1,1,0,0,0,22,1
910,135103,18.9217848,-99.2353499,1,4,0,0,0,1,0,0,9,1
911,135104,23.7523041,-99.1669133,0,2,0,0,1,0,0,1,2,1
912,135105,23.726819,-99.1265059,0,0,0,1,1,0,0,0,22,1
913,135106,23.7309245,-99.1451848,0,0,0,1,1,0,0,0,2,1
914,135107,22.1416471,-100.9927118,0,4,0,1,1,0,0,0,18,1
915,135109,18.9222904,-99.234332,0,4,0,2,1,0,1,0,6,0
916,135110,23.7523648,-99.1652879,0,4,0,1,0,0,1,0,1,1
