,placeID,latitude,longitude,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,cuisine,parking_lot,label
656,132866,23.7521677,-99.16570899999999,0,4,0,1,1,0,0,1,16,0,3.0
657,132867,23.7588052,-99.16512970000001,0,2,0,1,1,1,1,1,12,1,3.0
658,132867,23.760268300000003,-99.16586459999999,0,4,0,1,1,1,1,0,2,0,3.0
659,132868,23.7529035,-99.165076,0,2,0,1,0,0,1,0,2,1,3.0
660,132869,23.7375834,-99.1351318,0,0,0,1,0,0,1,0,33,0,3.0
661,132870,23.752930499999998,-99.1644725,0,0,0,1,1,0,0,0,7,1,3.0
662,132871,23.735523399999998,-99.1295877,0,0,0,1,1,0,0,0,2,1,3.0
663,132872,23.752942800000003,-99.1646791,0,0,0,1,1,0,0,0,5,1,3.0
664,132873,23.7525107,-99.1669536,0,0,0,1,1,0,0,0,5,1,3.0
665,132875,23.736797699999997,-99.1342413,0,0,0,1,1,0,0,0,3,0,3.0
666,132885,23.7526973,-99.1633594,0,0,0,1,1,0,1,0,16,1,3.0
667,132886,23.738212,-99.1519547,0,0,0,1,1,0,0,0,5,2,3.0
668,132887,23.7292162,-99.1323571,0,4,0,0,0,0,1,0,6,1,3.0
669,132888,23.732422600000003,-99.15866020000001,0,0,0,0,1,1,0,1,37,1,3.0
670,132889,23.7318602,-99.1504365,0,4,0,2,0,0,0,0,2,1,3.0
671,132890,22.1489337,-101.01984499999999,2,3,0,1,0,0,0,0,2,1,3.0
672,132891,23.754356899999998,-99.171288,0,0,1,1,1,0,0,1,2,0,3.0
673,132892,23.752707100000002,-99.1625655,0,4,0,1,0,0,1,0,14,0,3.0
674,132893,23.7521965,-99.16663170000001,0,2,0,1,1,0,0,1,2,0,3.0
675,132894,22.1477379,-100.9906163,0,0,0,2,0,0,0,0,2,0,3.0
676,132895,22.153323999999998,-101.0195459,0,0,0,2,0,0,0,0,2,1,3.0
677,132896,18.9101777,-99.2315438,1,0,0,0,0,0,0,0,2,2,3.0
678,132897,18.8820871,-99.1630268,1,2,1,2,0,0,0,1,2,1,3.0
679,132899,18.9257734,-99.2326355,0,4,1,2,0,0,1,0,2,2,3.0
680,132900,18.869992899999996,-99.2103195,1,2,0,0,1,0,0,1,2,1,3.0
681,132901,22.1473922,-100.983092,0,0,0,1,1,0,0,1,36,2,3.0
682,132902,22.1508494,-100.9397522,0,0,0,1,1,0,0,0,2,6,3.0
683,132903,22.156469,-100.98554,0,4,1,0,1,0,0,0,2,0,3.0
684,132904,22.1262926,-100.90077640000001,0,0,0,0,0,0,0,0,2,1,3.0
685,132906,22.142273199999998,-100.94265370000001,0,2,1,0,1,0,0,1,2,2,3.0
686,132907,22.144336499999998,-100.9373825,0,0,0,0,1,0,0,1,2,1,3.0
687,132908,22.136872,-100.9345736,0,4,0,1,1,0,0,0,2,4,3.0
688,132909,22.1378633,-100.9383273,1,0,0,1,0,0,0,0,2,4,3.0
689,132910,22.1513782,-100.97463370000001,1,0,0,1,1,0,0,0,2,0,3.0
690,132911,22.1312917,-100.9371941,0,0,0,1,1,0,0,0,2,2,3.0
691,132912,22.1480965,-101.0173023,0,4,0,1,0,0,1,0,2,4,3.0
692,132913,22.150642899999998,-100.9870148,1,0,1,1,2,0,0,0,2,4,3.0
693,132914,22.141219800000002,-100.93131070000001,0,4,0,1,0,0,0,0,2,1,3.0
694,132915,22.1412384,-100.9239252,0,4,0,0,0,0,0,0,2,0,3.0
695,132916,22.1430781,-100.9354788,0,4,0,0,1,0,0,0,5,0,3.0
696,132917,22.173595499999998,-100.9946027,0,4,0,2,0,0,0,0,5,0,3.0
697,132917,22.1499013,-100.9937793,1,3,0,0,2,0,1,1,2,0,3.0
698,132918,22.135363899999998,-100.93494770000001,0,0,0,1,1,0,0,0,2,0,3.0
699,132919,22.139577600000003,-101.0278863,0,0,0,1,1,0,0,0,2,0,3.0
700,132920,22.1795169,-100.9584358,0,0,0,1,1,0,0,0,2,2,3.0
701,132921,22.150305,-100.98913370000001,1,3,1,1,1,1,0,1,12,5,3.0
702,132922,22.1511348,-100.9823115,0,2,2,1,0,0,0,0,16,6,3.0
703,132923,22.1534997,-100.97624300000001,1,4,0,1,0,0,0,0,4,2,3.0
704,132924,22.1500193,-100.9799203,2,3,0,1,1,1,0,0,33,5,3.0
705,132925,22.1544736,-100.98580909999998,0,4,1,1,1,0,0,0,2,6,3.0
706,132926,22.160380800000002,-100.9880447,0,4,0,2,0,0,1,0,2,5,3.0
707,132927,22.147622,-101.01027490000001,1,0,0,1,1,0,1,0,2,1,3.0
708,132928,22.1449787,-101.0056829,0,0,0,1,1,1,1,0,2,5,3.0
709,132929,18.940828,-99.21542600000001,2,3,0,1,2,0,0,0,2,2,3.0
710,132930,18.916654,-99.22711,0,0,0,0,1,0,0,0,2,1,3.0
711,132932,18.948657,-99.235361,2,3,0,0,2,0,0,0,2,2,3.0
712,132933,18.928798,-99.239513,1,0,2,0,2,0,0,0,5,6,3.0
713,132934,18.932725,-99.225211,1,0,0,0,0,0,0,0,2,2,3.0
714,132935,18.936683,-99.247366,1,3,1,0,2,0,0,0,2,1,3.0
715,132936,18.923429000000002,-99.216413,1,1,0,0,0,0,1,0,2,5,3.0
716,132937,18.915421,-99.184871,0,0,0,0,0,0,0,0,12,5,3.0
717,132938,18.870565,-99.226938,0,0,0,0,0,0,0,0,2,5,3.0
718,132939,18.941859,-99.241927,1,0,0,1,0,0,1,0,2,6,3.0
719,132940,18.910610000000002,-99.169539,0,0,0,0,0,0,1,0,7,1,3.0
720,132941,18.917441,-99.165945,0,0,0,0,1,0,0,0,2,1,3.0
721,132942,18.869347,-99.209944,0,0,0,0,0,0,0,0,2,4,3.0
722,132943,18.859803,-99.222164,2,2,0,1,0,0,0,1,2,5,3.0
723,132945,18.875010999999997,-99.15942199999999,0,0,0,1,1,0,0,0,2,2,3.0
724,132946,18.933537,-99.222497,0,4,0,0,1,0,1,0,2,5,3.0
725,132947,22.14955,-100.97797,0,0,0,0,0,0,0,0,2,6,3.0
726,132948,22.148665,-101.001273,2,0,0,0,2,0,0,0,2,5,3.0
727,132950,22.147145000000002,-100.97449399999999,1,0,0,0,0,0,0,0,2,6,3.0
728,132951,22.146658,-100.987219,1,0,0,0,0,0,0,0,5,5,3.0
729,132953,22.147879999999997,-100.98947199999999,0,0,0,0,0,1,0,0,2,1,3.0
730,132954,22.152480999999998,-100.973486,1,3,0,0,0,0,0,0,13,4,3.0
731,132955,22.14161,-100.97314200000001,0,3,0,0,0,0,0,0,10,8,3.0
732,132956,22.140517000000003,-101.021422,0,0,0,0,0,0,0,0,8,2,3.0
733,132957,22.145813,-101.01803199999999,0,3,0,0,2,0,0,0,5,2,3.0
734,132958,22.155651000000002,-100.977767,0,3,0,0,0,0,0,0,5,5,3.0
735,132959,22.145893,-100.97487,0,3,0,0,1,0,0,0,2,4,3.0
736,132960,22.135617,-100.969709,1,0,0,0,2,0,0,0,2,8,3.0
737,132961,22.15106,-100.977659,1,0,0,0,0,0,0,0,2,2,3.0
738,132962,22.159357,-100.973411,0,0,0,0,0,0,0,0,7,5,3.0
739,132962,22.185756,-100.944518,0,0,0,0,0,0,0,0,9,5,3.0
740,132963,22.141848,-100.997475,0,0,0,0,0,0,0,0,2,2,3.0
741,132964,22.151189000000002,-100.98179,1,0,1,0,2,0,0,0,12,5,3.0
742,132965,22.141282,-101.00295799999999,0,0,0,0,0,0,0,0,12,1,3.0
743,132966,22.150921,-100.99382800000001,1,3,0,0,2,0,0,0,12,1,3.0
744,132967,22.142017000000003,-100.999246,1,0,0,0,2,0,0,0,12,2,3.0
745,132968,22.135011,-101.0286,0,0,0,0,0,0,0,0,12,8,3.0
746,132969,22.174887,-100.970825,1,0,0,0,2,0,0,0,12,6,3.0
747,132970,22.151189000000002,-100.977058,0,3,0,0,1,0,0,0,5,5,3.0
748,132971,22.150980999999998,-100.977412,2,0,0,0,2,0,0,0,2,5,3.0
749,132972,22.178931,-101.012861,0,3,0,0,2,0,0,0,2,5,3.0
750,132973,22.140626,-100.915657,0,0,0,0,2,0,0,0,2,6,3.0
751,132980,22.148854,-101.008472,0,3,0,0,2,0,0,0,2,2,3.0
752,132985,22.145992,-100.955118,1,3,0,0,0,0,0,0,2,6,3.0
753,132986,22.165587,-101.001273,0,0,0,0,0,0,1,0,2,2,3.0
754,132992,22.145108,-100.989547,1,3,0,0,0,0,0,0,5,2,3.0
755,132993,22.156882999999997,-100.97848499999999,0,0,0,0,0,0,0,0,2,5,3.0
756,132994,22.153703,-100.979033,0,0,0,0,0,0,0,0,5,5,3.0
757,132995,22.156724,-100.97555600000001,0,0,0,0,0,0,0,0,5,6,3.0
758,132996,22.154687,-100.996617,0,0,0,0,2,0,0,0,2,5,3.0
759,133000,22.14958,-100.999557,1,3,0,0,2,0,0,0,4,5,3.0
760,133007,22.16835,-100.972466,1,3,0,0,2,0,0,0,5,5,3.0
761,133008,22.140129,-100.944872,1,0,0,0,1,0,0,0,5,2,3.0
762,133009,22.152918,-100.915164,0,0,0,0,0,0,0,0,5,5,3.0
763,133010,22.126375,-100.910926,2,3,0,0,0,0,0,0,6,0,3.0
764,133014,22.149192000000003,-101.002936,0,0,0,0,0,0,0,0,11,0,3.0
765,133020,22.147175,-100.97426899999999,1,3,0,0,2,0,0,0,5,6,3.0
766,133026,22.149689000000002,-100.999525,1,3,0,0,2,0,0,0,4,5,3.0
767,133027,22.139573000000002,-100.991564,0,0,0,0,0,0,0,0,16,6,3.0
768,133028,22.181017,-100.973614,1,0,0,0,2,0,0,0,2,5,3.0
769,133029,22.156376,-100.998355,0,0,0,0,2,0,0,0,12,1,3.0
770,133030,22.145007999999997,-100.997969,0,3,0,0,2,0,0,0,4,6,3.0
771,133031,22.164842,-100.960493,0,0,0,0,0,0,0,0,2,2,3.0
772,133032,22.151448000000002,-100.915099,0,0,0,0,0,0,0,0,2,1,3.0
773,133033,22.150802,-100.98268,0,4,0,0,0,0,0,0,5,1,3.0
774,133034,22.141420999999998,-101.01395500000001,0,4,0,0,0,0,1,0,2,2,3.0
775,133035,18.876011300000002,-99.2198896,0,4,0,0,1,1,0,0,15,5,3.0
776,133036,23.752982100000004,-99.16843409999998,2,4,0,1,0,0,1,0,4,6,3.0
777,133037,22.149708800000003,-100.97609279999999,1,1,0,2,0,0,0,1,2,2,3.0
778,133038,22.136253399999998,-100.93358520000001,0,0,0,1,1,0,0,0,16,5,3.0
779,133039,18.9217848,-99.2353499,1,4,0,0,0,1,0,0,4,6,3.0
780,133043,23.752304100000003,-99.16691329999999,0,2,0,0,1,0,0,1,17,2,3.0
781,133047,23.726819,-99.1265059,0,0,0,1,1,0,0,0,5,2,3.0
782,133048,23.7309245,-99.1451848,0,0,0,1,1,0,0,0,2,5,3.0
783,133049,22.141647100000004,-100.9927118,0,4,0,1,1,0,0,0,18,5,3.0
784,134971,18.922290399999998,-99.234332,0,4,0,2,1,0,1,0,2,5,1.0
785,134972,23.752364800000002,-99.16528790000001,0,4,0,1,0,0,1,0,20,2,1.0
786,134972,23.7521677,-99.16570899999999,0,4,0,1,1,0,0,1,16,5,1.0
787,134973,23.7588052,-99.16512970000001,0,2,0,1,1,1,1,1,2,2,1.0
788,134976,23.760268300000003,-99.16586459999999,0,4,0,1,1,1,1,0,2,0,1.0
789,134976,23.7529035,-99.165076,0,2,0,1,0,0,1,0,21,0,1.0
790,134976,23.7375834,-99.1351318,0,0,0,1,0,0,1,0,7,0,1.0
791,134980,23.752930499999998,-99.1644725,0,0,0,1,1,0,0,0,19,0,1.0
792,134981,23.735523399999998,-99.1295877,0,0,0,1,1,0,0,0,6,0,1.0
793,134982,23.752942800000003,-99.1646791,0,0,0,1,1,0,0,0,12,0,1.0
794,134982,23.7525107,-99.1669536,0,0,0,1,1,0,0,0,10,0,1.0
795,134983,23.736797699999997,-99.1342413,0,0,0,1,1,0,0,0,12,0,1.0
796,134983,23.7526973,-99.1633594,0,0,0,1,1,0,1,0,10,0,1.0
797,134984,23.738212,-99.1519547,0,0,0,1,1,0,0,0,6,0,1.0
798,134985,23.7292162,-99.1323571,0,4,0,0,0,0,1,0,2,0,1.0
799,134986,23.732422600000003,-99.15866020000001,0,0,0,0,1,1,0,1,17,1,1.0
800,134988,23.7318602,-99.1504365,0,4,0,2,0,0,0,0,21,0,1.0
801,134989,22.1489337,-101.01984499999999,2,3,0,1,0,0,0,0,2,1,1.0
802,134990,23.754356899999998,-99.171288,0,0,1,1,1,0,0,1,12,1,1.0
803,134990,23.752707100000002,-99.1625655,0,4,0,1,0,0,1,0,10,0,1.0
804,134997,23.7521965,-99.16663170000001,0,2,0,1,1,0,0,1,12,0,1.0
805,134997,22.1477379,-100.9906163,0,0,0,2,0,0,0,0,20,0,1.0
806,134997,22.153323999999998,-101.0195459,0,0,0,2,0,0,0,0,16,0,1.0
807,134999,18.9101777,-99.2315438,1,0,0,0,0,0,0,0,3,0,1.0
808,135002,18.8820871,-99.1630268,1,2,1,2,0,0,0,1,2,0,1.0
809,135003,18.9257734,-99.2326355,0,4,1,2,0,0,1,0,14,1,1.0
810,135004,18.869992899999996,-99.2103195,1,2,0,0,1,0,0,1,12,0,1.0
811,135004,22.1473922,-100.983092,0,0,0,1,1,0,0,1,10,1,1.0
812,135005,22.1508494,-100.9397522,0,0,0,1,1,0,0,0,2,1,1.0
813,135007,22.156469,-100.98554,0,4,1,0,1,0,0,0,12,1,1.0
814,135007,22.1262926,-100.90077640000001,0,0,0,0,0,0,0,0,10,2,1.0
815,135007,22.142273199999998,-100.94265370000001,0,2,1,0,1,0,0,1,2,2,1.0
816,135008,22.144336499999998,-100.9373825,0,0,0,0,1,0,0,1,11,1,1.0
817,135018,22.136872,-100.9345736,0,4,0,1,1,0,0,0,2,1,1.0
818,135019,22.1378633,-100.9383273,1,0,0,1,0,0,0,0,12,0,1.0
819,135020,22.1513782,-100.97463370000001,1,0,0,1,1,0,0,0,12,0,1.0
820,135020,22.1312917,-100.9371941,0,0,0,1,1,0,0,0,2,2,1.0
821,135021,22.1480965,-101.0173023,0,4,0,1,0,0,1,0,22,2,1.0
822,135022,22.150642899999998,-100.9870148,1,0,1,1,2,0,0,0,2,0,1.0
823,135025,22.141219800000002,-100.93131070000001,0,4,0,1,0,0,0,0,2,0,1.0
824,135026,22.1412384,-100.9239252,0,4,0,0,0,0,0,0,12,2,1.0
825,135026,22.1430781,-100.9354788,0,4,0,0,1,0,0,0,10,1,1.0
826,135027,22.173595499999998,-100.9946027,0,4,0,2,0,0,0,0,2,2,1.0
827,135028,22.1499013,-100.9937793,1,3,0,0,2,0,1,1,2,2,1.0
828,135029,22.135363899999998,-100.93494770000001,0,0,0,1,1,0,0,0,12,2,1.0
829,135029,22.139577600000003,-101.0278863,0,0,0,1,1,0,0,0,10,2,1.0
830,135030,22.1795169,-100.9584358,0,0,0,1,1,0,0,0,20,1,1.0
831,135030,22.150305,-100.98913370000001,1,3,1,1,1,1,0,1,16,0,1.0
832,135031,22.1511348,-100.9823115,0,2,2,1,0,0,0,0,19,2,1.0
833,135032,22.1534997,-100.97624300000001,1,4,0,1,0,0,0,0,16,0,1.0
834,135032,22.1500193,-100.9799203,2,3,0,1,1,1,0,0,11,0,1.0
835,135034,22.1544736,-100.98580909999998,0,4,1,1,1,0,0,0,3,2,1.0
836,135035,22.160380800000002,-100.9880447,0,4,0,2,0,0,1,0,6,1,1.0
837,135036,22.147622,-101.01027490000001,1,0,0,1,1,0,1,0,12,1,1.0
838,135037,22.1449787,-101.0056829,0,0,0,1,1,1,1,0,2,1,1.0
839,135039,18.940828,-99.21542600000001,2,3,0,1,2,0,0,0,19,1,1.0
840,135041,18.916654,-99.22711,0,0,0,0,1,0,0,0,12,1,1.0
841,135041,18.948657,-99.235361,2,3,0,0,2,0,0,0,16,0,1.0
842,135042,18.928798,-99.239513,1,0,2,0,2,0,0,0,14,0,1.0
843,135043,18.932725,-99.225211,1,0,0,0,0,0,0,0,22,1,1.0
844,135043,18.936683,-99.247366,1,3,1,0,2,0,0,0,33,1,1.0
845,135044,18.923429000000002,-99.216413,1,1,0,0,0,0,1,0,14,2,1.0
846,135046,18.915421,-99.184871,0,0,0,0,0,0,0,0,22,1,1.0
847,135048,18.870565,-99.226938,0,0,0,0,0,0,0,0,12,2,1.0
848,135049,18.941859,-99.241927,1,0,0,1,0,0,1,0,19,0,1.0
849,135052,18.910610000000002,-99.169539,0,0,0,0,0,0,1,0,12,1,1.0
850,135052,18.917441,-99.165945,0,0,0,0,1,0,0,0,10,0,1.0
851,135053,18.869347,-99.209944,0,0,0,0,0,0,0,0,16,1,1.0
852,135053,18.859803,-99.222164,2,2,0,1,0,0,0,1,22,1,1.0
853,135053,18.875010999999997,-99.15942199999999,0,0,0,1,1,0,0,0,33,1,1.0
854,135054,18.933537,-99.222497,0,4,0,0,1,0,1,0,19,0,1.0
855,135055,22.14955,-100.97797,0,0,0,0,0,0,0,0,2,1,1.0
856,135056,22.148665,-101.001273,2,0,0,0,2,0,0,0,12,0,1.0
857,135057,22.147145000000002,-100.97449399999999,1,0,0,0,0,0,0,0,12,0,1.0
858,135058,22.146658,-100.987219,1,0,0,0,0,0,0,0,33,0,1.0
859,135059,22.147879999999997,-100.98947199999999,0,0,0,0,0,1,0,0,12,0,1.0
860,135060,22.152480999999998,-100.973486,1,3,0,0,0,0,0,0,19,0,1.0
861,135061,22.14161,-100.97314200000001,0,3,0,0,0,0,0,0,11,4,1.0
862,135069,22.140517000000003,-101.021422,0,0,0,0,0,0,0,0,12,1,1.0
863,135071,22.145813,-101.01803199999999,0,3,0,0,2,0,0,0,12,0,1.0
864,135071,22.155651000000002,-100.977767,0,3,0,0,0,0,0,0,10,1,1.0
865,135072,22.145893,-100.97487,0,3,0,0,1,0,0,0,3,0,1.0
866,135073,22.135617,-100.969709,1,0,0,0,2,0,0,0,12,1,1.0
867,135073,22.15106,-100.977659,1,0,0,0,0,0,0,0,10,0,1.0
868,135074,22.159357,-100.973411,0,0,0,0,0,0,0,0,11,0,1.0
869,135075,22.185756,-100.944518,0,0,0,0,0,0,0,0,19,0,1.0
870,135079,22.141848,-100.997475,0,0,0,0,0,0,0,0,14,0,1.0
871,135085,22.151189000000002,-100.98179,1,0,1,0,2,0,0,0,22,1,1.0
872,135086,22.141282,-101.00295799999999,0,0,0,0,0,0,0,0,7,0,1.0
873,135086,22.150921,-100.99382800000001,1,3,0,0,2,0,0,0,22,0,1.0
874,135088,22.142017000000003,-100.999246,1,0,0,0,2,0,0,0,16,0,1.0
875,135089,22.135011,-101.0286,0,0,0,0,0,0,0,0,19,0,1.0
876,135090,22.174887,-100.970825,1,0,0,0,2,0,0,0,2,1,1.0
877,135091,22.151189000000002,-100.977058,0,3,0,0,1,0,0,0,3,0,1.0
878,135091,22.150980999999998,-100.977412,2,0,0,0,2,0,0,0,32,0,1.0
879,135092,22.178931,-101.012861,0,3,0,0,2,0,0,0,16,1,1.0
880,135092,22.140626,-100.915657,0,0,0,0,2,0,0,0,2,0,1.0
881,135093,22.148854,-101.008472,0,3,0,0,2,0,0,0,2,1,1.0
882,135094,22.145992,-100.955118,1,3,0,0,0,0,0,0,2,0,1.0
883,135097,22.165587,-101.001273,0,0,0,0,0,0,1,0,20,0,1.0
884,135097,22.145108,-100.989547,1,3,0,0,0,0,0,0,16,1,1.0
885,135097,22.156882999999997,-100.97848499999999,0,0,0,0,0,0,0,0,11,0,1.0
886,135097,22.153703,-100.979033,0,0,0,0,0,0,0,0,30,0,1.0
887,135097,22.156724,-100.97555600000001,0,0,0,0,0,0,0,0,31,0,1.0
888,135097,22.154687,-100.996617,0,0,0,0,2,0,0,0,2,0,1.0
889,135098,22.14958,-100.999557,1,3,0,0,2,0,0,0,28,0,1.0
890,135098,22.16835,-100.972466,1,3,0,0,2,0,0,0,17,0,1.0
891,135098,22.140129,-100.944872,1,0,0,0,1,0,0,0,18,0,1.0
892,135098,22.152918,-100.915164,0,0,0,0,0,0,0,0,25,0,1.0
893,135099,22.126375,-100.910926,2,3,0,0,0,0,0,0,26,0,1.0
894,135099,22.149192000000003,-101.002936,0,0,0,0,0,0,0,0,23,0,1.0
895,135099,22.147175,-100.97426899999999,1,3,0,0,2,0,0,0,17,0,1.0
896,135099,22.149689000000002,-100.999525,1,3,0,0,2,0,0,0,27,0,1.0
897,135099,22.139573000000002,-100.991564,0,0,0,0,0,0,0,0,25,0,1.0
898,135099,22.181017,-100.973614,1,0,0,0,2,0,0,0,29,0,1.0
899,135100,22.156376,-100.998355,0,0,0,0,2,0,0,0,2,0,1.0
900,135100,22.145007999999997,-100.997969,0,3,0,0,2,0,0,0,25,0,1.0
901,135101,22.164842,-100.960493,0,0,0,0,0,0,0,0,2,0,1.0
902,135101,22.151448000000002,-100.915099,0,0,0,0,0,0,0,0,25,0,1.0
903,135102,22.150802,-100.98268,0,4,0,0,0,0,0,0,18,0,1.0
904,135102,22.141420999999998,-101.01395500000001,0,4,0,0,0,0,1,0,2,0,1.0
905,135102,18.876011300000002,-99.2198896,0,4,0,0,1,1,0,0,25,0,1.0
906,135103,23.752982100000004,-99.16843409999998,2,4,0,1,0,0,1,0,7,2,1.0
907,135103,22.149708800000003,-100.97609279999999,1,1,0,2,0,0,0,1,23,2,1.0
908,135103,22.136253399999998,-100.93358520000001,0,0,0,1,1,0,0,0,22,1,1.0
909,135103,18.9217848,-99.2353499,1,4,0,0,0,1,0,0,9,1,1.0
910,135104,23.752304100000003,-99.16691329999999,0,2,0,0,1,0,0,1,2,1,1.0
911,135105,23.726819,-99.1265059,0,0,0,1,1,0,0,0,22,1,1.0
912,135106,23.7309245,-99.1451848,0,0,0,1,1,0,0,0,2,1,1.0
913,135107,22.141647100000004,-100.9927118,0,4,0,1,1,0,0,0,18,1,1.0
914,135109,18.922290399999998,-99.234332,0,4,0,2,1,0,1,0,6,0,1.0
915,135110,23.752364800000002,-99.16528790000001,0,4,0,1,0,0,1,0,1,1,1.0
